fips,area,latitude,longitude
55031,1479.676,46.463316,-91.89258
55033,863.865,44.947741,-91.89772
55035,645.246,44.726355,-91.286414
55037,497.523,45.849646,-88.400322
55039,765.84,43.754722,-88.493284
55041,1046.326,45.666882,-88.773225
55043,1183.344,42.870062,-90.695368
55045,584.465,42.677728,-89.605639
55047,380.298,43.76141,-88.987228
55049,767.935,43.001021,-90.133692
55051,919.164,46.32655,-90.261299
55053,1000.276,44.324895,-90.806541
55055,582.737,43.013807,-88.773986
55057,804.028,43.932836,-90.113984
55059,754.015,42.579703,-87.424898
55061,1084.297,44.500949,-87.161813
55063,479.925,43.908222,-91.111758
55065,634.568,42.655578,-90.130292
55067,887.882,45.259204,-89.06819
55069,906.999,45.338319,-89.742082
55071,1494.075,44.105108,-87.313828
55073,1576.311,44.898036,-89.757823
55075,1550.009,45.346899,-87.991198
55077,464.299,43.826053,-89.409095
55078,364.959,44.991304,-88.669251
55079,1189.539,43.017655,-87.481575
55081,908.218,43.945175,-90.619969
55083,1148.795,44.996575,-88.206516
55085,1235.991,45.713791,-89.536693
55087,644.588,44.418226,-88.464988
55089,1116.197,43.360715,-87.496553
55091,248.695,44.627436,-91.83489
55093,591.874,44.725337,-92.426279
55095,956.407,45.46803,-92.453154
55097,822.658,44.476246,-89.49807
55099,1278.42,45.679072,-90.35965
55101,792.117,42.754075,-87.414676
55103,589.299,43.376199,-90.435693
55105,726.106,42.669931,-89.075119
55107,930.883,45.472734,-91.136745
55109,735.684,45.028959,-92.447284
55111,848.617,43.427998,-89.943329
55113,1350.266,45.864913,-91.14713
55115,909.472,44.789641,-88.755813
55117,1271.222,43.746002,-87.730546
55119,984.421,45.211656,-90.504853
55121,741.989,44.30305,-91.358867
55123,816.406,43.599858,-90.815226
55125,1017.844,46.049848,-89.501254
55127,576.558,42.66811,-88.541731
55129,853.317,45.892463,-91.796423
55131,435.724,43.391156,-88.232917
55133,580.596,43.019308,-88.306707
55135,765.204,44.478004,-88.967006
55137,637.408,44.112825,-89.239752
55139,578.572,44.085707,-88.668149
55141,809.441,44.461413,-90.038825
56001,4308.788,41.665514,-105.721883
56003,3158.885,44.525654,-107.993321
56005,4806.708,44.241321,-105.552029
56007,7963.987,41.70359,-106.933153
56009,4265.071,42.972839,-105.507367
56011,2865.296,44.589266,-104.567298
56013,9265.718,43.055303,-108.605531
56015,2232.179,42.08958,-104.353482
56017,2006.412,43.720871,-108.435652
56019,4174.596,44.044048,-106.588541
56021,2687.561,41.29283,-104.660395
56023,4095.405,42.228788,-110.679842
56025,5375.665,42.973641,-106.764877
56027,2627.956,43.062159,-104.468373
56029,6967.415,44.492387,-109.593598
56031,2110.863,42.130319,-104.960809
56033,2527.077,44.781369,-106.881211
56035,4935.71,42.767928,-109.91617
56037,10491.085,41.660339,-108.875676
56039,4216.332,44.049321,-110.588102
56041,2087.574,41.284726,-110.558947
56043,2242.704,43.878831,-107.669052
56045,2400.02,43.846213,-104.57002
